n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.863000000000000000e+03,2.810000000000000000e+02,4.573567708333333565e-02,1.162706319173177072e-01,1.125661356608072955e-01,3.704496256510411700e-03
5.867000000000000000e+03,2.770000000000000000e+02,4.508463541666666435e-02,1.162185455322265609e-01,1.125909606933593737e-01,3.627584838867187189e-03
5.871000000000000000e+03,2.730000000000000000e+02,4.443359375000000000e-02,1.163444783528645859e-01,1.126137583414713594e-01,3.730720011393226510e-03
5.875000000000000000e+03,2.690000000000000000e+02,4.378255208333333565e-02,1.162630869547525980e-01,1.126420827229817762e-01,3.621004231770821868e-03
5.879000000000000000e+03,2.650000000000000000e+02,4.313151041666666435e-02,1.163717152913411462e-01,1.126699879964192658e-01,3.701727294921880462e-03
5.883000000000000000e+03,2.610000000000000000e+02,4.248046875000000000e-02,1.163053619384765563e-01,1.126951731363932258e-01,3.610188802083330595e-03
5.887000000000000000e+03,2.570000000000000000e+02,4.182942708333333565e-02,1.163963002522786505e-01,1.127245869954427021e-01,3.671713256835948402e-03
5.891000000000000000e+03,2.530000000000000000e+02,4.117838541666666435e-02,1.163352091471354099e-01,1.127527954101562452e-01,3.582413736979164764e-03
5.895000000000000000e+03,2.490000000000000000e+02,4.052734375000000000e-02,1.164271667480468730e-01,1.127777018229166733e-01,3.649464925130199711e-03
5.899000000000000000e+03,2.450000000000000000e+02,3.987630208333333565e-02,1.163860056559244821e-01,1.128029530843098899e-01,3.583052571614592230e-03
5.903000000000000000e+03,2.410000000000000000e+02,3.922526041666666435e-02,1.165345906575520896e-01,1.128338226318359311e-01,3.700768025716158482e-03
5.907000000000000000e+03,2.370000000000000000e+02,3.857421875000000000e-02,1.164948923746744747e-01,1.128637685139973895e-01,3.631123860677085147e-03
5.911000000000000000e+03,2.330000000000000000e+02,3.792317708333333565e-02,1.165745422363281270e-01,1.128910664876302122e-01,3.683475748697914720e-03
5.915000000000000000e+03,2.290000000000000000e+02,3.727213541666666435e-02,1.167035339355468743e-01,1.129207977294921922e-01,3.782736206054682082e-03
