n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
2.330000000000000000e+02,5.911000000000000000e+03,9.620768229166666297e-01,9.359365437825520329e-02,9.352095336914062473e-02,7.270100911457855197e-05
2.560000000000000000e+02,5.888000000000000000e+03,9.583333333333333703e-01,9.359597676595052262e-02,9.352145029703776147e-02,7.452646891276115682e-05
3.350000000000000000e+02,5.809000000000000000e+03,9.454752604166666297e-01,9.361914469401041994e-02,9.352068583170572436e-02,9.845886230469558242e-05
4.820000000000000000e+02,5.662000000000000000e+03,9.215494791666666297e-01,9.366766713460286664e-02,9.352221577962240018e-02,1.454513549804664629e-04
5.120000000000000000e+02,5.632000000000000000e+03,9.166666666666666297e-01,9.367070719401041079e-02,9.352125040690104085e-02,1.494567871093699374e-04
6.940000000000000000e+02,5.450000000000000000e+03,8.870442708333333703e-01,9.372335408528645329e-02,9.352180887858073388e-02,2.015452067057194041e-04
7.680000000000000000e+02,5.376000000000000000e+03,8.750000000000000000e-01,9.375249277750651034e-02,9.351977284749349306e-02,2.327199300130172732e-04
9.980000000000000000e+02,5.146000000000000000e+03,8.375651041666666297e-01,9.382611389160155912e-02,9.352042236328124425e-02,3.056915283203148759e-04
1.024000000000000000e+03,5.120000000000000000e+03,8.333333333333333703e-01,9.382734578450520335e-02,9.352054138183593657e-02,3.068044026692667847e-04
1.280000000000000000e+03,4.864000000000000000e+03,7.916666666666666297e-01,9.390262959798177655e-02,9.352147013346354121e-02,3.811594645182353469e-04
1.435000000000000000e+03,4.709000000000000000e+03,7.664388020833333703e-01,9.395270385742186814e-02,9.352122344970703605e-02,4.314804077148320927e-04
1.536000000000000000e+03,4.608000000000000000e+03,7.500000000000000000e-01,9.401842753092447269e-02,9.352052612304687096e-02,4.979014078776017316e-04
1.792000000000000000e+03,4.352000000000000000e+03,7.083333333333333703e-01,9.407020212809244497e-02,9.352154998779296791e-02,5.486521402994770646e-04
2.048000000000000000e+03,4.096000000000000000e+03,6.666666666666666297e-01,9.416460164388021359e-02,9.352079315185546360e-02,6.438084920247499898e-04
2.065000000000000000e+03,4.079000000000000000e+03,6.638997395833333703e-01,9.416728261311849146e-02,9.352121124267577523e-02,6.460713704427162307e-04
2.304000000000000000e+03,3.840000000000000000e+03,6.250000000000000000e-01,9.421647440592448297e-02,9.352086283365886044e-02,6.956115722656225353e-04
2.560000000000000000e+03,3.584000000000000000e+03,5.833333333333333703e-01,9.433790791829427258e-02,9.352192891438801392e-02,8.159790039062586597e-04
2.816000000000000000e+03,3.328000000000000000e+03,5.416666666666666297e-01,9.441800994873046637e-02,9.352147369384765374e-02,8.965362548828126332e-04
2.969000000000000000e+03,3.175000000000000000e+03,5.167643229166666297e-01,9.447730712890624327e-02,9.352165629069010555e-02,9.556508382161377213e-04
3.072000000000000000e+03,3.072000000000000000e+03,5.000000000000000000e-01,9.454988301595051992e-02,9.352106628417969358e-02,1.028816731770826332e-03
3.327000000000000000e+03,2.817000000000000000e+03,4.584960937500000000e-01,9.461954345703124658e-02,9.352242838541666159e-02,1.097115071614584991e-03
3.583000000000000000e+03,2.561000000000000000e+03,4.168294270833333148e-01,9.472444763183593408e-02,9.352041422526041758e-02,1.204033406575516496e-03
3.839000000000000000e+03,2.305000000000000000e+03,3.751627604166666852e-01,9.477413330078124365e-02,9.352024688720703138e-02,1.253886413574212266e-03
4.095000000000000000e+03,2.049000000000000000e+03,3.334960937500000000e-01,9.488273569742838864e-02,9.352089335123697778e-02,1.361842346191410869e-03
4.271000000000000000e+03,1.873000000000000000e+03,3.048502604166666852e-01,9.495089060465494724e-02,9.352030893961588154e-02,1.430581665039065697e-03
4.351000000000000000e+03,1.793000000000000000e+03,2.918294270833333148e-01,9.498296864827474040e-02,9.352100982666015916e-02,1.461958821614581239e-03
4.607000000000000000e+03,1.537000000000000000e+03,2.501627604166666852e-01,9.507332153320312285e-02,9.351943359375000653e-02,1.553887939453116318e-03
4.863000000000000000e+03,1.281000000000000000e+03,2.084960937500000000e-01,9.519123535156250038e-02,9.351968282063802262e-02,1.671552530924477753e-03
5.119000000000000000e+03,1.025000000000000000e+03,1.668294270833333426e-01,9.527075195312499634e-02,9.351653747558594243e-02,1.754214477539053907e-03
5.375000000000000000e+03,7.690000000000000000e+02,1.251627604166666574e-01,9.538537801106770908e-02,9.351788228352864163e-02,1.867495727539067452e-03
5.631000000000000000e+03,5.130000000000000000e+02,8.349609375000000000e-02,9.549462534586589113e-02,9.352132873535155821e-02,1.973296610514332916e-03
5.639000000000000000e+03,5.050000000000000000e+02,8.219401041666667129e-02,9.552793731689453172e-02,9.351981048583984935e-02,2.008126831054682371e-03
5.647000000000000000e+03,4.970000000000000000e+02,8.089192708333332871e-02,9.554530741373698510e-02,9.352023213704427351e-02,2.025075276692711590e-03
5.655000000000000000e+03,4.890000000000000000e+02,7.958984375000000000e-02,9.551412862141926696e-02,9.351993408203125580e-02,1.994194539388011167e-03
5.663000000000000000e+03,4.810000000000000000e+02,7.828776041666667129e-02,9.553635660807291430e-02,9.352020161946614230e-02,2.016154988606772003e-03
5.671000000000000000e+03,4.730000000000000000e+02,7.698567708333332871e-02,9.554504292805988952e-02,9.352161966959635087e-02,2.023423258463538654e-03
5.679000000000000000e+03,4.650000000000000000e+02,7.568359375000000000e-02,9.554647369384765276e-02,9.352198181152343581e-02,2.024491882324216951e-03
5.687000000000000000e+03,4.570000000000000000e+02,7.438151041666667129e-02,9.554302978515624711e-02,9.352228240966796446e-02,2.020747375488282649e-03
5.695000000000000000e+03,4.490000000000000000e+02,7.307942708333332871e-02,9.555337219238281554e-02,9.352177734375000107e-02,2.031594848632814476e-03
5.703000000000000000e+03,4.410000000000000000e+02,7.177734375000000000e-02,9.558232727050781918e-02,9.352176666259764959e-02,2.060560607910169595e-03
5.711000000000000000e+03,4.330000000000000000e+02,7.047526041666667129e-02,9.555196024576823044e-02,9.352393747965494220e-02,2.028022766113288244e-03
5.719000000000000000e+03,4.250000000000000000e+02,6.917317708333332871e-02,9.555609436035156223e-02,9.352418416341146123e-02,2.031910196940100999e-03
5.727000000000000000e+03,4.170000000000000000e+02,6.787109375000000000e-02,9.557641448974608933e-02,9.352444864908854294e-02,2.051965840657546392e-03
